,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
1362,time_series_strategy,cpd_prob_freq_delta1,[71],"[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1363,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 43, 46, 50, 53, 57, 60, 64, 67, 71]","[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.53,2.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1364,threshold_strategy,gtest_frequency1,"[7, 8, 21, 22, 29, 30, 36, 37, 43, 44, 50, 51, 57, 58, 64, 65, 71]","[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.64,1.12,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1365,threshold_strategy,gtest_frequency3,[71],"[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1366,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 3, 6, 10, 11, 13, 14, 17, 18, 19, 20, 23, 24, 26, 28, 31, 32, 34, 35, 38, 40, 41, 42, 52, 56, 59, 60, 67, 71]","[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.49,2.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1367,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 52, 56, 67, 71]","[6, 14, 21, 28, 35, 42, 49, 57, 64, 71]",0.62,1.75,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,False,0,3,4
1368,time_series_strategy,cpd_frequency_delta1,"[4, 7, 9, 11, 23, 27, 29, 35, 39, 54, 56, 59, 61, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.45,2.08,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1369,time_series_strategy,cpd_frequency_delta3,"[9, 21, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.36,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1370,time_series_strategy,cpd_prob_freq_delta1,[90],"[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1371,time_series_strategy,cpd_prob_freq_delta3,"[9, 13, 18, 21, 46, 49, 64, 67, 73, 76, 82, 85, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.57,2.08,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1372,threshold_strategy,gtest_frequency1,"[9, 11, 18, 19, 27, 29, 36, 38, 46, 47, 54, 56, 64, 65, 72, 74, 82, 83, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.67,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1373,threshold_strategy,gtest_frequency3,[90],"[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1374,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 4, 7, 15, 16, 23, 24, 25, 27, 31, 32, 34, 36, 38, 39, 43, 45, 52, 53, 56, 59, 62, 63, 67, 69, 80, 82, 86, 88, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.47,2.59,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1375,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 56, 59, 90]","[9, 18, 27, 36, 45, 54, 63, 72, 82, 90]",0.31,3.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,False,0,3,4
1376,time_series_strategy,cpd_frequency_delta1,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1377,time_series_strategy,cpd_frequency_delta3,"[5, 12, 14, 17, 23, 26, 35, 41, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.94,0.88,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1378,time_series_strategy,cpd_prob_freq_delta1,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1379,time_series_strategy,cpd_prob_freq_delta3,"[5, 12, 14, 21, 23, 30, 32, 35, 41, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",1.0,0.89,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1380,threshold_strategy,gtest_frequency1,"[5, 6, 9, 10, 14, 15, 18, 19, 23, 24, 27, 28, 32, 33, 36, 37, 41, 42, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.67,0.94,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1381,threshold_strategy,gtest_frequency3,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1382,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 7, 8, 11, 12, 15, 16, 17, 18, 20, 21, 30, 32, 34, 35, 38, 39, 44, 45]","[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.55,1.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1383,threshold_strategy,fixed_frequency_delta_percentage3,[45],"[4, 9, 13, 18, 22, 27, 31, 36, 41, 45]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm5k.mxml,cm,5000,Fixed,1000,Sliding,False,0,3,4
1384,time_series_strategy,cpd_frequency_delta1,"[6, 21, 27, 29, 34, 40, 43, 46, 49, 51, 55, 57, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.67,1.58,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1385,time_series_strategy,cpd_frequency_delta3,"[7, 22, 27, 37, 41, 60, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.67,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1386,time_series_strategy,cpd_prob_freq_delta1,"[6, 21, 26, 29, 34, 40, 42, 46, 51, 59, 65, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.8,1.55,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1387,time_series_strategy,cpd_prob_freq_delta3,"[7, 18, 34, 37, 42, 47, 59, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.75,1.57,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1388,threshold_strategy,gtest_frequency1,"[7, 8, 27, 28, 34, 35, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.4,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1389,threshold_strategy,gtest_frequency3,[67],"[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1390,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 3, 6, 18, 19, 21, 22, 25, 26, 28, 29, 35, 37, 38, 40, 46, 47, 49, 51, 55, 57, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.47,1.71,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1391,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 67]","[6, 13, 20, 26, 33, 40, 47, 54, 61, 67]",0.2,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,False,0,3,4
1392,time_series_strategy,cpd_frequency_delta1,"[4, 7, 26, 39, 41, 43, 46, 57, 60, 69, 73, 83, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.57,2.58,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1393,time_series_strategy,cpd_frequency_delta3,"[29, 32, 79, 82, 88, 91, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.4,2.17,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1394,time_series_strategy,cpd_prob_freq_delta1,"[4, 7, 9, 11, 14, 28, 39, 41, 57, 60, 78, 80, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.48,1.83,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1395,time_series_strategy,cpd_prob_freq_delta3,[98],"[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1396,threshold_strategy,gtest_frequency1,"[9, 10, 20, 21, 29, 30, 39, 41, 49, 50, 58, 60, 68, 69, 79, 80, 88, 89, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.67,1.06,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1397,threshold_strategy,gtest_frequency3,[98],"[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1398,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 4, 7, 12, 13, 23, 24, 32, 33, 41, 42, 47, 48, 51, 52, 53, 54, 55, 56, 64, 65, 70, 71, 72, 73, 83, 85, 92, 93, 94, 96, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.35,3.94,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1399,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 98]","[9, 19, 29, 39, 48, 59, 68, 78, 87, 98]",0.18,3.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,False,0,3,4
1400,time_series_strategy,cpd_frequency_delta1,"[15, 20, 26, 29, 32, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.57,1.2,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1401,time_series_strategy,cpd_frequency_delta3,"[5, 8, 10, 13, 15, 20, 22, 27, 30, 37, 39, 42, 44, 47, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.78,1.36,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1402,time_series_strategy,cpd_prob_freq_delta1,"[13, 26, 29, 31, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.46,1.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1403,time_series_strategy,cpd_prob_freq_delta3,"[5, 8, 10, 13, 15, 18, 20, 23, 34, 37, 39, 42, 44, 47, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.7,1.14,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1404,threshold_strategy,gtest_frequency1,"[5, 6, 10, 11, 15, 16, 20, 21, 24, 25, 29, 31, 34, 35, 39, 40, 44, 45, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.67,1.11,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1405,threshold_strategy,gtest_frequency3,[49],"[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1406,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 11, 12, 17, 18, 26, 29, 32, 33, 36, 37, 41, 43, 45, 46, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.69,1.71,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1407,threshold_strategy,fixed_frequency_delta_percentage3,"[26, 29, 49]","[4, 9, 14, 19, 24, 29, 34, 39, 43, 49]",0.36,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp5k.mxml,cp,5000,Fixed,1000,Sliding,False,0,3,4
1408,time_series_strategy,cpd_frequency_delta1,"[21, 27, 32, 36, 38, 65, 67, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.5,1.29,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1409,time_series_strategy,cpd_frequency_delta3,"[23, 29, 33, 66, 69, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.57,1.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1410,time_series_strategy,cpd_prob_freq_delta1,"[21, 32, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.36,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1411,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 14, 51, 54, 59, 62, 66, 69, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.56,1.56,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1412,threshold_strategy,gtest_frequency1,"[7, 8, 15, 16, 21, 22, 29, 31, 36, 37, 44, 45, 51, 52, 59, 60, 66, 67, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.67,0.78,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1413,threshold_strategy,gtest_frequency3,[73],"[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1414,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 3, 6, 10, 12, 13, 14, 19, 21, 35, 36, 38, 39, 50, 51, 53, 54, 57, 58, 63, 64, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.47,1.71,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1415,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 73]","[6, 14, 21, 29, 36, 44, 51, 59, 66, 73]",0.2,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,False,0,3,4
1416,time_series_strategy,cpd_frequency_delta1,[93],"[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1417,time_series_strategy,cpd_frequency_delta3,[93],"[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1418,time_series_strategy,cpd_prob_freq_delta1,"[4, 7, 12, 23, 25, 32, 49, 51, 56, 81, 86, 93]","[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.5,3.18,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1419,time_series_strategy,cpd_prob_freq_delta3,"[70, 78, 93]","[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.0,4.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1420,threshold_strategy,gtest_frequency1,"[75, 76, 93]","[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.18,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1421,threshold_strategy,gtest_frequency3,[93],"[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1422,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 4, 7, 12, 15, 22, 23, 27, 28, 33, 35, 39, 40, 46, 47, 48, 49, 51, 52, 53, 55, 61, 62, 67, 68, 73, 74, 82, 84, 85, 86, 89, 90, 93]","[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.43,2.73,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1423,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 7, 12, 15, 93]","[9, 18, 28, 37, 46, 56, 65, 74, 84, 93]",0.31,3.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,False,0,3,4
1424,time_series_strategy,cpd_frequency_delta1,"[5, 10, 17, 20, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.62,1.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1425,time_series_strategy,cpd_frequency_delta3,"[5, 8, 11, 17, 20, 28, 31, 33, 36, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.78,1.11,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1426,time_series_strategy,cpd_prob_freq_delta1,"[15, 24, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.36,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1427,time_series_strategy,cpd_prob_freq_delta3,"[5, 8, 28, 31, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.46,0.75,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1428,threshold_strategy,gtest_frequency1,"[5, 6, 28, 29, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.31,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1429,threshold_strategy,gtest_frequency3,[46],"[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1430,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 7, 8, 10, 11, 19, 20, 21, 22, 26, 27, 34, 35, 36, 37, 40, 41, 44, 45, 46]","[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.53,1.62,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1431,threshold_strategy,fixed_frequency_delta_percentage3,[46],"[4, 9, 14, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr5k.MXML,fr,5000,Fixed,1000,Sliding,False,0,3,4
1432,time_series_strategy,cpd_frequency_delta1,"[7, 9, 23, 26, 28, 35, 37, 48, 50, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.56,1.67,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1433,time_series_strategy,cpd_frequency_delta3,"[35, 57, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.36,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1434,time_series_strategy,cpd_prob_freq_delta1,"[7, 9, 35, 38, 41, 48, 50, 53, 55, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.56,1.33,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1435,time_series_strategy,cpd_prob_freq_delta3,"[7, 11, 14, 17, 24, 36, 39, 43, 49, 51, 54, 59, 63, 66, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.78,2.07,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1436,threshold_strategy,gtest_frequency1,"[14, 15, 36, 37, 49, 50, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.4,1.83,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1437,threshold_strategy,gtest_frequency3,[69],"[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1438,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 3, 6, 12, 13, 15, 16, 19, 20, 23, 25, 28, 31, 32, 34, 52, 53, 58, 59, 61, 62, 66, 68, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.44,2.04,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1439,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 28, 34, 69]","[6, 13, 20, 27, 34, 41, 48, 55, 62, 69]",0.5,0.33,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,False,0,3,4
1440,time_series_strategy,cpd_frequency_delta1,"[4, 7, 11, 25, 33, 37, 40, 44, 52, 80, 82, 86, 94]","[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.48,2.92,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
1441,time_series_strategy,cpd_frequency_delta3,[94],"[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
1442,time_series_strategy,cpd_prob_freq_delta1,"[4, 7, 30, 32, 38, 40, 46, 48, 80, 82, 85, 88, 94]","[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.48,2.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
1443,time_series_strategy,cpd_prob_freq_delta3,"[9, 12, 19, 22, 28, 31, 57, 60, 66, 69, 76, 79, 94]","[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.57,2.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
1444,threshold_strategy,gtest_frequency1,"[9, 10, 19, 20, 28, 29, 30, 31, 38, 39, 47, 48, 51, 52, 57, 58, 66, 67, 76, 77, 85, 86, 94]","[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.58,1.36,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
1445,threshold_strategy,gtest_frequency3,[94],"[9, 18, 28, 37, 47, 56, 66, 75, 85, 94]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,False,0,3,4
