,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
1954,time_series_strategy,cpd_prob_freq_delta1,"[30, 63, 93]","[31, 63, 93]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1955,time_series_strategy,cpd_prob_freq_delta3,"[31, 63, 93]","[31, 63, 93]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1956,time_series_strategy,cramersv_frequency1,[93],"[31, 63, 93]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1957,time_series_strategy,cramersv_frequency3,[93],"[31, 63, 93]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1958,threshold_strategy,gtest_frequency1,[93],"[31, 63, 93]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1959,threshold_strategy,gtest_frequency3,[93],"[31, 63, 93]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_2.mxml.gz,Size4/ParallelRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
1960,time_series_strategy,cpd_frequency_delta1,"[27, 64, 95]","[31, 64, 95]",0.5,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1961,time_series_strategy,cpd_frequency_delta3,"[29, 65, 95]","[31, 64, 95]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1962,time_series_strategy,cpd_prob_freq_delta1,"[28, 31, 95]","[31, 64, 95]",0.5,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1963,time_series_strategy,cpd_prob_freq_delta3,"[28, 31, 95]","[31, 64, 95]",0.5,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1964,time_series_strategy,cramersv_frequency1,[95],"[31, 64, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1965,time_series_strategy,cramersv_frequency3,[95],"[31, 64, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1966,threshold_strategy,gtest_frequency1,[95],"[31, 64, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1967,threshold_strategy,gtest_frequency3,[95],"[31, 64, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelRemoval\output\ParallelRemoval_5.mxml.gz,Size4/ParallelRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
1968,time_series_strategy,cpd_frequency_delta1,"[36, 72, 113]","[37, 75, 113]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1969,time_series_strategy,cpd_frequency_delta3,"[11, 36, 73, 113]","[37, 75, 113]",0.8,9.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1970,time_series_strategy,cpd_prob_freq_delta1,"[36, 72, 113]","[37, 75, 113]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1971,time_series_strategy,cpd_prob_freq_delta3,"[36, 73, 113]","[37, 75, 113]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1972,time_series_strategy,cramersv_frequency1,[113],"[37, 75, 113]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1973,time_series_strategy,cramersv_frequency3,[113],"[37, 75, 113]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1974,threshold_strategy,gtest_frequency1,[113],"[37, 75, 113]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1975,threshold_strategy,gtest_frequency3,[113],"[37, 75, 113]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence.mxml.gz,Size4/ParallelToSequence,0,Fixed,1000,Fixed,False,0,3,4
1976,time_series_strategy,cpd_frequency_delta1,"[34, 74, 115]","[38, 76, 115]",0.5,3.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1977,time_series_strategy,cpd_frequency_delta3,"[34, 37, 75, 115]","[38, 76, 115]",0.8,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1978,time_series_strategy,cpd_prob_freq_delta1,"[36, 74, 115]","[38, 76, 115]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1979,time_series_strategy,cpd_prob_freq_delta3,"[37, 75, 115]","[38, 76, 115]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1980,time_series_strategy,cramersv_frequency1,[115],"[38, 76, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1981,time_series_strategy,cramersv_frequency3,[115],"[38, 76, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1982,threshold_strategy,gtest_frequency1,[115],"[38, 76, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1983,threshold_strategy,gtest_frequency3,[115],"[38, 76, 115]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_2.mxml.gz,Size4/ParallelToSequence_2,2,Fixed,1000,Fixed,False,0,3,4
1984,time_series_strategy,cpd_frequency_delta1,"[37, 78, 117]","[39, 78, 117]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1985,time_series_strategy,cpd_frequency_delta3,"[35, 37, 47, 78, 117]","[39, 78, 117]",0.67,3.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1986,time_series_strategy,cpd_prob_freq_delta1,"[37, 75, 117]","[39, 78, 117]",1.0,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1987,time_series_strategy,cpd_prob_freq_delta3,"[37, 39, 46, 76, 117]","[39, 78, 117]",0.67,2.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1988,time_series_strategy,cramersv_frequency1,[117],"[39, 78, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1989,time_series_strategy,cramersv_frequency3,[117],"[39, 78, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1990,threshold_strategy,gtest_frequency1,[117],"[39, 78, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1991,threshold_strategy,gtest_frequency3,[117],"[39, 78, 117]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\ParallelToSequence\output\ParallelToSequence_5.mxml.gz,Size4/ParallelToSequence_5,5,Fixed,1000,Fixed,False,0,3,4
1992,time_series_strategy,cpd_frequency_delta1,"[34, 70, 108]","[36, 72, 108]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1993,time_series_strategy,cpd_frequency_delta3,"[11, 35, 71, 108]","[36, 72, 108]",0.8,9.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1994,time_series_strategy,cpd_prob_freq_delta1,"[34, 70, 108]","[36, 72, 108]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1995,time_series_strategy,cpd_prob_freq_delta3,"[11, 34, 36, 55, 70, 72, 93, 108]","[36, 72, 108]",0.44,9.57,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1996,time_series_strategy,cramersv_frequency1,"[35, 69, 108]","[36, 72, 108]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1997,time_series_strategy,cramersv_frequency3,"[35, 48, 71, 108]","[36, 72, 108]",0.8,4.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1998,threshold_strategy,gtest_frequency1,"[35, 36, 108]","[36, 72, 108]",0.5,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
1999,threshold_strategy,gtest_frequency3,[108],"[36, 72, 108]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove.mxml.gz,Size4/SerialMove,0,Fixed,1000,Fixed,False,0,3,4
2000,time_series_strategy,cpd_frequency_delta1,"[35, 72, 110]","[36, 73, 110]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2001,time_series_strategy,cpd_frequency_delta3,"[36, 73, 110]","[36, 73, 110]",1.0,0.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2002,time_series_strategy,cpd_prob_freq_delta1,"[35, 71, 110]","[36, 73, 110]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2003,time_series_strategy,cpd_prob_freq_delta3,"[36, 72, 110]","[36, 73, 110]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2004,time_series_strategy,cramersv_frequency1,[110],"[36, 73, 110]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2005,time_series_strategy,cramersv_frequency3,[110],"[36, 73, 110]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2006,threshold_strategy,gtest_frequency1,[110],"[36, 73, 110]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2007,threshold_strategy,gtest_frequency3,[110],"[36, 73, 110]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_2.mxml.gz,Size4/SerialMove_2,2,Fixed,1000,Fixed,False,0,3,4
2008,time_series_strategy,cpd_frequency_delta1,"[32, 36, 73, 112]","[37, 75, 112]",0.8,2.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2009,time_series_strategy,cpd_frequency_delta3,"[33, 37, 75, 112]","[37, 75, 112]",0.8,1.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2010,time_series_strategy,cpd_prob_freq_delta1,"[36, 73, 112]","[37, 75, 112]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2011,time_series_strategy,cpd_prob_freq_delta3,"[10, 33, 38, 74, 112]","[37, 75, 112]",0.67,8.25,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2012,time_series_strategy,cramersv_frequency1,[112],"[37, 75, 112]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2013,time_series_strategy,cramersv_frequency3,[112],"[37, 75, 112]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2014,threshold_strategy,gtest_frequency1,[112],"[37, 75, 112]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2015,threshold_strategy,gtest_frequency3,[112],"[37, 75, 112]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialMove\output\SerialMove_5.mxml.gz,Size4/SerialMove_5,5,Fixed,1000,Fixed,False,0,3,4
2016,time_series_strategy,cpd_frequency_delta1,"[24, 29, 59, 92]","[31, 61, 92]",0.8,3.67,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2017,time_series_strategy,cpd_frequency_delta3,"[13, 24, 31, 60, 92]","[31, 61, 92]",0.67,6.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2018,time_series_strategy,cpd_prob_freq_delta1,"[30, 59, 92]","[31, 61, 92]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2019,time_series_strategy,cpd_prob_freq_delta3,"[31, 60, 92]","[31, 61, 92]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2020,time_series_strategy,cramersv_frequency1,"[30, 59, 92]","[31, 61, 92]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2021,time_series_strategy,cramersv_frequency3,"[31, 60, 92]","[31, 61, 92]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2022,threshold_strategy,gtest_frequency1,[92],"[31, 61, 92]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2023,threshold_strategy,gtest_frequency3,[92],"[31, 61, 92]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval.mxml.gz,Size4/SerialRemoval,0,Fixed,1000,Fixed,False,0,3,4
2024,time_series_strategy,cpd_frequency_delta1,"[30, 60, 94]","[31, 62, 94]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2025,time_series_strategy,cpd_frequency_delta3,"[25, 31, 62, 94]","[31, 62, 94]",0.8,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2026,time_series_strategy,cpd_prob_freq_delta1,"[30, 60, 94]","[31, 62, 94]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2027,time_series_strategy,cpd_prob_freq_delta3,"[32, 61, 94]","[31, 62, 94]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2028,time_series_strategy,cramersv_frequency1,[94],"[31, 62, 94]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2029,time_series_strategy,cramersv_frequency3,[94],"[31, 62, 94]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2030,threshold_strategy,gtest_frequency1,[94],"[31, 62, 94]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2031,threshold_strategy,gtest_frequency3,[94],"[31, 62, 94]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_2.mxml.gz,Size4/SerialRemoval_2,2,Fixed,1000,Fixed,False,0,3,4
2032,time_series_strategy,cpd_frequency_delta1,"[30, 61, 95]","[32, 63, 95]",1.0,2.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2033,time_series_strategy,cpd_frequency_delta3,"[31, 63, 95]","[32, 63, 95]",1.0,0.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2034,time_series_strategy,cpd_prob_freq_delta1,"[28, 31, 95]","[32, 63, 95]",0.5,2.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2035,time_series_strategy,cpd_prob_freq_delta3,"[29, 32, 62, 66, 95]","[32, 63, 95]",0.67,1.75,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2036,time_series_strategy,cramersv_frequency1,[95],"[32, 63, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2037,time_series_strategy,cramersv_frequency3,[95],"[32, 63, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2038,threshold_strategy,gtest_frequency1,[95],"[32, 63, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2039,threshold_strategy,gtest_frequency3,[95],"[32, 63, 95]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\SerialRemoval\output\SerialRemoval_5.mxml.gz,Size4/SerialRemoval_5,5,Fixed,1000,Fixed,False,0,3,4
2040,time_series_strategy,cpd_frequency_delta1,"[31, 63, 97]","[32, 64, 97]",1.0,1.0,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\Skip\output\Skip.mxml.gz,Size4/Skip,0,Fixed,1000,Fixed,False,0,3,4
2041,time_series_strategy,cpd_frequency_delta3,"[11, 32, 63, 68, 97]","[32, 64, 97]",0.67,6.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\Skip\output\Skip.mxml.gz,Size4/Skip,0,Fixed,1000,Fixed,False,0,3,4
2042,time_series_strategy,cpd_prob_freq_delta1,"[32, 61, 97]","[32, 64, 97]",1.0,1.5,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\Skip\output\Skip.mxml.gz,Size4/Skip,0,Fixed,1000,Fixed,False,0,3,4
2043,time_series_strategy,cpd_prob_freq_delta3,"[11, 32, 63, 97]","[32, 64, 97]",0.8,7.33,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\Skip\output\Skip.mxml.gz,Size4/Skip,0,Fixed,1000,Fixed,False,0,3,4
2044,time_series_strategy,cramersv_frequency1,[97],"[32, 64, 97]",0.0,,../Input/Synthetic/CPN_Logs_Characterization_Ext/FragmentChange\Size4\Atomic\Skip\output\Skip.mxml.gz,Size4/Skip,0,Fixed,1000,Fixed,False,0,3,4
